index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Northborough,0.014,-0.037000000000000005,17650.38,0.14,0.0,227400,230800.0,-4.3,0.7109380291229258,0.01022688791059939,0.0016931933626820185,0.06867592279038266,0.0,0.006298679309177108,0.008262783609888249,0.024381984422621062,0.7090000000000001,0.6779999999999999,0.1973893855256441,0.11188062337485903,0.11547678626905095,0.04994670686377636,0.00958976771784506,0.011188062337485904,0.03206578580654442,0.016082839610135992,0.016981880333683964,0.09859479934909453,0.07332176567602369,0.0,0.026471754637801468,0.010289021613937929,0.013285824025764512,0.012786356957126748,0.01068859526884814,0.7432739674118984,0.2506631299734748,0.006062902614626753,0.0,-0.0,0.8470707754825602,-0.095292922451744,-0.005494505494505495,-0.00852595680181887,0.23,0.134,0.74,0.118,-0.026,-0.1612353164077302,111875.0,30071.0,-0.28600000000000003,0.851,0.059,0.023,0.016,0.0,0.005,0.105,52500,-0.025,-0.4379,-0.01,0.0,0.981,-0.019,-0.0,,,,,2793880190,-0.013500000000000002,1.71,0.08396533044420368,0.990382661699966,0.20938453008039928,0.04650679234821181,-0.2031832035218422,0.4063664070436844,0.8127328140873687,0.888,0.0946,0.0,0.0,0.415,0.00047999999999999996,-0.0017041235100000002,0.00036,-0.00055,0.0189,0.006750000000000001,0.0034,0.0088,0.1024310298,0.02936356187,0.00409724119,-7.66,0.066,0.422,0.177,0.135,0.105,0.161,0.394,0.155,0.145,0.096,0.055,0.067,0.087,5.074,5.063,0.208,0.339,0.108,-0.134,3.854597000000001e-05,0.06772773450728073,-3.1832035218421937,-13.206908228919742,-1.7609210971892992,67.7,73.1,0.02715956242927197,0.14975480950584685,0.2146359864202188,0.6084496416446624,-0.0,0.4925709140027015,0.5074290859972985,-22.268879105993904,-74.30409752793769,-29.122925838130712,,,-59.70199796816797,-116.97934304097528,-15.380968506603455,0.2034,-0.2416,-0.601,-0.079,0.032,-0.095,-0.099,-0.013,2.631578947,-0.540029702,-0.0,0.008465966813410091,-0.008262783609888249,-0.0004740941415509651,-0.0004740941415509651,-0.3386386725364036,-0.007451124,-0.0026926080000000004,0.8737,-0.0,-0.030978934320000002,0.0016254656281747375,0.0008804605485946494,-37.7,-559.6506,-114.0,-95.0,-83.0,-63.0,-48.0
Northbridge,0.029,-0.084,14736.66,0.09,0.0,156800,131300.0,-5.1,0.7708333333333334,0.008432539682539682,0.0017981150793650793,0.016183035714285716,0.00031001984126984125,0.006014384920634921,0.006262400793650794,0.03180803571428571,0.7170000000000001,0.6759999999999999,0.1615221717385179,0.06659006058044521,0.09667482624213394,0.04090794355217433,0.02146291208791209,0.0127493366676059,0.02403112379073918,0.02008708438996901,0.04118310909176295,0.08044005940640557,0.11052482506809433,0.002935099088945243,0.03687218230487462,0.02843377242415704,0.03421224875551799,0.021279468394853014,0.00963079388560158,0.7479237909135319,0.2442598925256473,0.007816316560820713,0.0,-0.0,0.6791294642857143,-0.10379464285714286,-0.006350757205666829,-0.021820550398957826,0.232,0.326,0.561,0.103,-0.129,-0.12538674482983228,75186.0,27974.0,-0.28300000000000003,0.922,0.06,0.005,0.004,0.004,0.018000000000000002,0.046,35900,-0.086,-0.4354,-0.005,0.208,0.731,-0.056,-0.005,544.0,526.0,-0.026,0.72,1630169650,-0.0128,2.61,0.07964601769911504,0.9515128968253967,0.18673713350950044,0.05498930413992702,-0.06200396825396825,0.3720238095238095,0.3720238095238095,0.435,0.1387,0.06200396825396825,0.006,0.391,0.00072,-0.00347119645,0.00014,-0.00091,0.00615,0.0043,0.0006,0.0049,0.043478260869999986,0.03167701863,0.00248447205,-9.1,0.044,0.424,0.21600000000000005,0.109,0.063,0.189,0.434,0.098,0.199,0.054000000000000006,0.127,0.0,0.08800000000000001,4.988,4.966,0.153,0.391,0.294,-0.126,1.583652e-05,0.06200396825396825,-6.634424603174603,-22.19742063492064,-1.6741071428571428,67.7,75.6,0.05682962300033561,0.2540552634522877,0.3035015102360443,0.3856136033113324,-0.0,0.4853900994075711,0.514609900592429,-18.086557539682538,-82.85590277777777,-28.844246031746028,-16.493055555555557,-5.623759920634921,-38.92609126984127,-160.64608134920638,-16.480654761904766,0.17170000000000002,-0.2085,-0.6,-0.078,0.034,-0.109,-0.185,-0.126,1.919385797,-0.5532333420000001,-0.0,0.012834821428571428,-0.012338789682539682,-0.0008060515873015873,-0.000496031746031746,-2.4801587301587302,-0.007857244999999999,-0.002782596,0.8161,-0.12400793650793653,-0.1329937748,0.003844246031746032,0.0011160714285714283,-164.5,-613.3672,-78.0,-118.0,-108.0,-99.0,-86.0
Northfield,0.0,-0.04,,0.0,0.0,130000,,-7.2,0.7991981289675909,0.0010023387905111927,0.0,0.008018710324089542,0.0,0.002004677581022385,0.009355162044771131,0.004677581022385568,0.698,0.648,0.14282296552037058,0.0366080525341022,0.14230735914665082,0.08765308353235739,0.011343340221834485,0.011858946595554237,0.035576839786662706,0.027842744180866463,0.029389563302025717,0.05877912660405143,0.0690912540784464,0.011858946595554237,0.03145198879690471,0.03815487165526145,0.039701690776420696,0.03712365890782195,0.00773409560579624,0.7775947281713345,0.214168039538715,0.004118616144975288,0.0,-0.004118616144975288,0.8382893417975276,-0.07350484463748748,-0.009060955518945634,-0.0,0.222,0.378,0.5529999999999999,0.057,-0.017,-0.13920922570016475,69028.0,26087.0,-0.3670000000000001,0.952,0.157,0.0,0.008,0.0,0.018000000000000002,0.023,33657,-0.098,-0.3844,-0.0,,,,,,,,,431629939,-0.0129,0.0,0.04913678618857902,0.9852990310725024,0.20471633629528369,0.05263157894736842,,,,0.0,0.0806,0.0,0.0,0.455,0.00033999999999999997,-0.0023089172,7e-05,-0.00098,0.0,0.0,0.0,0.0033,0.0,0.0131969647,0.0,-0.884,1.0,0.384,0.172,0.184,0.06,0.2,0.441,0.197,0.103,0.052000000000000005,0.038,0.103,0.066,,,,,,,,,-7.350484463748747,-23.05379218175744,-3.675242231874373,64.8,100.0,0.041284403669724766,0.301605504587156,0.2981651376146789,0.35894495412844035,-0.0,0.508869179600887,0.4911308203991131,-94.68760441029067,-393.0170397594387,-187.37053123955897,,,-329.10123621784163,-521.2829936518543,,,,,,,,-0.14,-0.142,0.0,-0.0,-0.0,0.006348145673237555,-0.07718008686936184,-0.0,-0.0,-0.3341129301703976,-0.007235159999999998,-0.002460823,0.8451000000000001,-0.0,-0.1811594203,0.002338790511192784,0.0013364517206815904,,-805.9516,-92.0,-51.0,-77.0,-52.0,-0.0
Norton,0.015,-0.056,15144.63,0.15,0.0,172000,55000.0,-4.7,0.7852245192555551,0.02917977006753622,0.0015466309223075734,0.01680672268907563,0.0,0.005310099499922669,0.008300252616383976,0.01912666907253699,0.725,0.691,0.1566775174551811,0.0613280568324566,0.09803536092195617,0.05655312296715585,0.006938575773015163,0.012534201396414488,0.0588659815581609,0.02939568660825779,0.033126103690523996,0.09467798554791658,0.1119125124679865,0.000895300099743892,0.0364834790645636,0.025068402792828976,0.025366836159410273,0.02685900299231676,0.012086551346542542,0.7907225964482547,0.20927740355174526,0.0,0.0,-0.0,0.7731607980615559,-0.11929679847399086,-0.0006123698714023269,-0.01301285976729945,0.184,0.095,0.765,0.136,-0.045,-0.14375382731169625,102869.0,31554.0,-0.267,0.83,0.04,0.035,0.057,0.0,0.014,0.063,39251,-0.043,-0.3646,-0.006,0.085,0.902,-0.013,-0.0,558.0,560.0,-0.011,0.821,2346434340,-0.013,1.71,0.0492379835873388,0.9763881012527712,0.21649971154350447,0.0966591493155714,-0.15466309223075736,0.3093261844615147,0.3093261844615147,0.259,0.251,0.05155436407691912,0.005,0.395,0.00033999999999999997,-0.00181487342,0.00019,-0.0007400000000000001,0.00413,0.0005200000000000001,0.001,0.0031,0.05186721992,0.019190871369999998,0.0020746888,-6.843,0.155,0.468,0.184,0.111,0.062,0.175,0.434,0.16,0.16,0.07400000000000001,0.019,0.023,0.129,5.022,4.99,0.191,0.328,0.191,-0.136,1.487468e-05,0.05155436407691912,-0.15466309223075736,-1.1857503737691395,-0.05155436407691912,69.4,60.1,0.03632773938795657,0.2435340572556762,0.28163869693978283,0.4384995064165844,-0.0,0.5126412486789692,0.4873587513210308,-15.430221168221893,-73.44950250038667,-35.01056864463577,-4.103727380522761,-4.794555859153479,-31.917306800020622,-98.62865391555395,-8.470382017837814,0.1968,-0.2439,-0.6,-0.059,0.032,-0.109,-0.16,-0.071,2.100840336,-1.032951141,-0.0,0.008764241893076249,-0.008145589524153219,-0.0008248698252307058,-0.00036088054853843375,-1.1857503737691395,-0.00767816,-0.0026936079999999997,0.8504999999999999,-0.10310872815383824,-0.031620553360000005,0.005206990771768829,0.0013404134659998966,-82.1,-486.7581,-92.0,-99.0,-150.0,-86.0,-76.0
Norwell,0.009000000000000001,-0.036000000000000004,16455.1,0.14,3.9186415376002985,324100,,-5.3,0.7435155812651614,0.0023325247247620823,0.0,0.007650681097219629,0.0,0.0,0.008956894943086397,0.01408844933756298,0.677,0.6409999999999999,0.2077075059117312,0.03842661637049546,0.0985409821319145,0.08631433146857505,0.008587766537345578,0.014264425773896043,0.024307745961639177,0.01601109015437311,0.017757754534850182,0.08718766365881357,0.08223878124746188,0.0014555536503975555,0.02314330304132113,0.013536648948697268,0.013827759678776778,0.02314330304132113,0.005967769966629978,0.8554515418502202,0.13986784140969166,0.0,0.002202643171806168,-0.0024779735682819385,0.9565217391304348,-0.06409777943646203,-0.0,-0.0,0.281,0.134,0.75,0.092,-0.02,-0.2263215859030837,128563.0,52813.0,-0.33,0.815,0.047,0.08900000000000001,0.012,0.0,0.008,0.076,58318,-0.021,-0.4558,-0.004,0.043,0.941,-0.016,-0.0,597.0,579.0,-0.0,0.923,2634342866,-0.016,5.26,0.08716785482825665,0.975275237917522,0.2389667333905252,0.05519016299685445,-0.0933009889904833,0.5598059339428998,0.933009889904833,1.127,0.0946,0.4665049449524165,0.047,0.443,0.00047000000000000004,-0.00074828061,0.0001,-0.00025,0.06145,0.040039999999999985,0.004699999999999999,0.013,0.1502206366,0.16712045820000002,0.02065533753,-5.02,0.1,0.387,0.17,0.08800000000000001,0.056,0.299,0.312,0.163,0.114,0.126,0.086,0.068,0.131,5.112,5.078,0.157,0.18600000000000005,0.038,-0.134,2.27071e-05,0.0933009889904833,-1.5861168128382162,-5.971263295390933,-0.4665049449524165,64.4,82.1,0.013839536188516927,0.14063961099682065,0.14307088086777633,0.7024499719468861,-0.0,0.5038006010252785,0.4961993989747216,-37.040492629221866,-109.44206008583693,-37.189774211606654,-10.654972942713194,,-48.460533681657026,-119.69583877589106,-17.176712073147975,0.2119,-0.1909,-0.555,-0.071,0.037000000000000005,-0.086,-0.097,-0.031,3.597122302,-0.558659218,-0.0,0.009330098899048327,-0.012688934502705728,-0.0012129128568762828,-0.0005598059339428998,-1.3995148348572497,-0.007335466,-0.0026778309999999994,0.8434999999999999,-0.0,-0.051921079960000005,0.001586116812838216,0.0001866019779809666,-125.1,-520.131,-90.0,-94.0,-66.0,-61.0,-63.0
Norwood,0.022,-0.083,17224.14,0.77,0.0,218300,168800.0,-4.8,0.7134997736689996,0.05135972700999338,0.0,0.05421497963020997,0.0,0.012430794944113656,0.0076256137052125765,0.04596260315470595,0.7070000000000001,0.6729999999999999,0.16458084631806882,0.08138499568007615,0.09949354525924124,0.06596685918124419,0.016142478481998575,0.014021191245582095,0.03456146033966362,0.03114670527616392,0.02457588871458117,0.0902840543304087,0.11061736857215693,0.0,0.028249337343497508,0.01966071097166493,0.02561066297624774,0.02649022109866433,0.0065708165615827535,0.7081738538742877,0.27013693969550057,0.0118227438972527,0.007995236880156503,-0.0018712256528025848,0.6326125561474981,-0.13430133361189456,-0.004593008420515438,-0.014204303819001446,0.201,0.228,0.715,0.052000000000000005,-0.123,-0.08871310708514077,87516.0,28679.0,-0.264,0.838,0.069,0.091,0.027000000000000003,0.004,0.01,0.03,43258,-0.087,-0.4291,-0.037000000000000005,0.102,0.88,-0.018000000000000002,-0.0,558.0,564.0,-0.008,0.7859999999999999,5095870703,-0.0189,2.95,0.07814118691727097,0.971447473797834,0.16998790121699522,0.07045761867482743,-0.1741007695254013,0.6615829241965249,0.800863539816846,1.109,0.08800000000000001,0.5571224624812842,0.055,0.412,0.00067,-0.0042477876099999996,0.00072,-0.00066,0.06802000000000001,0.01485,0.0059,0.0124,0.1421439467,0.17819997229999998,0.01594785744,-27.581,0.0,0.468,0.163,0.14,0.048,0.18,0.373,0.177,0.128,0.1,0.068,0.033,0.12,5.001,5.005,0.202,0.447,0.235,-0.126,5.2997880000000015e-05,0.03482015390508026,-7.207771858351612,-22.250078345346285,-2.193669696020056,66.0,71.7,0.04352163611422871,0.2110612295797481,0.23294675146527,0.5124703828407532,-0.0,0.4880747620685701,0.5119252379314299,-14.78115533270657,-58.69285142240328,-19.311257355757512,-8.081757721369128,-7.138131550541452,-63.49106863052335,-89.33110484348343,-8.447369337372471,0.2156,-0.2282,-0.597,-0.083,0.039,-0.096,-0.132,-0.032,1.72860847,-1.72640011,-3.482015390508026e-05,0.014032522023747343,-0.00689439047320589,-0.0012187053866778092,-0.00034820153905080266,-1.3928061562032104,-0.007787422,-0.002430156,0.8549,-0.03482015390508026,-0.0641025641,0.006789930011490651,0.0012187053866778092,-106.7,-1471.621,-99.0,-88.0,-126.0,-112.0,-90.0
Oak Bluffs,0.0,-0.122,21996.39,0.1,0.0,255600,137500.0,-1.0,0.6739554016020783,0.03680450313920762,0.0,0.0,0.0,0.022299198960814032,0.032041567438839576,0.0179692574150249,0.6759999999999999,0.669,0.22199849778859074,0.040128008346625735,0.12588544553901138,0.03430297487695425,0.035273813788566165,0.011973679909880259,0.0,0.0304196192305066,0.01132645396880565,0.0530725271681179,0.08446298531023642,0.0,0.02944878031889469,0.028154328436745483,0.02880155437782008,0.0304196192305066,0.0,0.7351543942992874,0.2589073634204275,0.0,0.0,-0.005938242280285036,0.8452045897380386,-0.08573284260662481,-0.021971496437054632,-0.08016627078384797,0.26,0.17600000000000002,0.74,0.085,-0.233,-0.2963182897862233,66091.0,50063.0,-0.278,0.909,0.054000000000000006,0.019,0.01,0.0,0.0,0.062,39578,-0.059,-0.4533,-0.0,0.194,0.792,-0.014,-0.0,,,,,3038298360,-0.016399999999999998,4.13,0.08395522388059702,0.98008226888937,0.2016165244723844,0.03906600808262236,-0.4329941545789132,0.6494912318683698,0.8659883091578264,0.0,0.0977,0.2164970772894566,0.022,0.447,0.00049,-0.00217955652,0.00033999999999999997,-0.00019,0.06269,0.01729,0.0022,0.006500000000000001,0.08697542944,0.1782996304,0.01087192868,-6.193,1.0,0.155,0.179,0.06,0.069,0.5379999999999999,0.263,0.228,0.0,0.0,0.14800000000000002,0.092,0.269,5.064,4.974,0.205,0.4970000000000001,0.234,-0.092,1.2303230000000001e-05,0.2164970772894566,,,,65.2,79.5,0.0,0.20349684312773192,0.3584264205925207,0.43807673627974747,-0.02622730329522529,0.5066225165562914,0.4933774834437086,-59.06040268456376,-214.24550768564626,-196.31954968607928,-43.16951721151765,-52.608789781337954,-73.24096124702321,-384.30396189651435,-61.00887638016886,,-0.1917,-0.524,-0.07400000000000001,0.039,-0.116,-0.15,-0.057,0.0,-1.945525292,-0.0,0.008659883091578264,-0.03182507036155012,-0.0062784152413942395,-0.0,-0.6494912318683698,-0.0075165139999999984,-0.003402945,0.8454,-0.4329941545789132,-0.1515151515,0.002164970772894566,0.0006494912318683698,,-316.2889,-113.0,-83.0,-109.0,-105.0,-138.0
Oakham,0.024,-0.038,,0.04,0.0,150600,85000.0,-4.8,0.8404542996214169,0.0021633315305570576,0.004867495943753381,0.0021633315305570576,0.0,0.002704164413196323,0.0032449972958355877,0.0167658193618172,0.687,0.654,0.16787320363267688,0.055406426814725865,0.11329373841220065,0.06284908116297262,0.013231385507994235,0.013231385507994235,0.0248088478274892,0.028943655798737394,0.035559348552734515,0.05954123478597406,0.0851770442077129,0.0,0.07442654348246758,0.04465592608948055,0.04879073406072875,0.01902011666774172,0.009096577536746038,0.8041237113402062,0.1958762886597938,0.0,0.0,-0.0,0.9388858842617632,-0.06057328285559763,-0.0,-0.0,0.183,0.109,0.735,0.156,-0.0,-0.20029455081001474,85938.0,11964.0,-0.242,0.924,0.114,0.006,0.016,0.0,0.01,0.045,35289,-0.08,-0.342,-0.0,,,,,,,,,194929438,-0.0203,1.12,0.03211009174311927,0.9718766901027582,0.19547211485367202,0.04527885146327997,,,,0.0,0.132,0.0,0.0,0.447,0.0004,-0.0005564142200000001,5e-05,-0.00058,0.0,0.0,0.0,0.0111,0.0,0.03908431044,0.0,-0.913,1.0,0.355,0.194,0.141,0.059,0.251,0.515,0.105,0.12,0.06,0.1,0.035,0.065,,,,,,,,,-4.326663061114116,-3.244997295835587,-0.5408328826392644,65.8,58.1,0.047926267281106,0.2820276497695853,0.30230414746543777,0.36774193548387096,-0.0,0.5,0.5,,-477.9881016765819,,,-0.0,,-661.5467820443482,,,,,,,,,-0.0,0.0,,-0.0,0.007571660356949702,-0.06652244456462952,-0.0,-0.0,-0.0,-0.007028682,-0.0026148020000000003,0.8355,,-0.16666666670000002,0.0021633315305570576,0.0016224986479177936,,-422.833,-75.0,-140.0,-49.0,-73.0,-0.0
Orange,0.029,-0.103,14062.25,0.07,0.0,86800,49000.0,-10.2,0.7909905231727898,0.0020771128131896665,0.0019472932623653125,0.009736466311826559,0.0,0.0,0.011424120472543164,0.012462676879137996,0.5870000000000001,0.527,0.07119136658109743,0.01946061577822386,0.08301553819318283,0.05419411988872469,0.024141017041341,0.016997246692372743,0.03892123155644773,0.02635804921860701,0.05074540316853312,0.0906519823593213,0.11035893504613027,0.0,0.0443406435453202,0.048035697174096885,0.09188366690224686,0.012316845429255612,0.033994493384745486,0.719527760051053,0.26802807913209953,0.01244416081684748,0.0,-0.0,0.7090743866026223,-0.11696741529274307,-0.0038289725590299937,-0.003509891512444161,0.198,0.376,0.535,0.08900000000000001,-0.119,-0.16400765794511807,43191.0,27417.0,-0.37,0.889,0.132,0.009000000000000001,0.035,0.005,0.004,0.059,22823,-0.224,-0.4216,-0.002,0.037000000000000005,0.907,-0.056,-0.0,,,,,499907972,-0.0149,1.28,0.04758999389871873,0.9818252628845904,0.1918690460217362,0.02804239903394606,-0.12981955082435415,0.2596391016487083,0.5192782032974166,0.385,0.0832,0.0,0.0,0.402,0.00045,-0.0031397126300000003,0.00016,-0.00199,0.0025800000000000003,0.00129,0.0,0.0026,0.02566405749,0.01539843449,0.00128320287,-2.234,1.0,0.311,0.134,0.16899999999999998,0.091,0.295,0.267,0.183,0.192,0.128,0.063,0.071,0.096,4.902,4.847,0.268,0.6579999999999999,0.5539999999999999,-0.14,6.11851e-06,0.2596391016487083,-13.631052836557185,-20.251849928599245,-2.2069323640140204,53.0,51.0,0.11859342679843715,0.3985290737761433,0.32498276258331416,0.15789473684210525,-0.14320987654320988,0.4873245338361618,0.5126754661638383,-38.55640659483318,-230.72828768012462,-227.87225756198882,-28.93677787874854,-44.12566532519797,-114.09840321952484,-335.96001557834614,-39.04972088796573,0.17079999999999998,-0.2143,-0.584,-0.07200000000000001,0.037000000000000005,-0.119,-0.241,-0.21,4.672897196,,-0.0,0.009606646761002207,-0.021550045436842788,-0.0011683759574191873,-0.0,-1.2981955082435417,-0.007588949,-0.0027768590000000004,0.8259000000000001,-0.12981955082435415,-0.22540983609999998,0.007789173049461248,0.002596391016487083,-142.4,-1083.692,-94.0,-91.0,-49.0,-93.0,-0.0
Orleans,0.027000000000000003,-0.07200000000000001,22559.95,0.16,0.0,285800,312500.0,-3.5,0.8582037996545768,0.034196891191709836,0.0,0.0,0.0,0.00155440414507772,0.0,0.01606217616580311,0.495,0.478,0.1452511544214885,0.03902269820278796,0.08960767735455012,0.07515482616833236,0.04624912379589684,0.01336888734725143,0.032880236448645406,0.05130762171107305,0.037216091804510736,0.10550581365938966,0.11020299029491044,0.01336888734725143,0.07623879000729869,0.02420852573691475,0.01951134910139397,0.009394353271041544,0.0050584979151762155,0.8669724770642202,0.12985179957657025,0.0,0.003175723359209598,-0.0,0.8186528497409327,-0.03609671848013817,-0.02505292872265349,-0.028228652081863093,0.131,0.091,0.7759999999999999,0.128,-0.08800000000000001,-0.1926605504587156,62386.0,16458.0,-0.366,0.82,0.046,0.002,0.039,0.013,0.009000000000000001,0.116,40742,-0.121,-0.4698,-0.002,0.941,0.059,-0.0,-0.0,,,,,3963296600,-0.0115,1.19,0.05525606469002695,0.973747841105354,0.11435016484469895,0.014402221065417315,-0.690846286701209,0.8635578583765112,1.2089810017271156,1.362,0.07339999999999999,0.3454231433506045,0.034,0.622,0.0001,-0.00232323232,7e-05,-0.0007099999999999999,0.015359999999999999,0.01024,0.0017,0.0085,0.11916922029999999,0.05107252298000002,0.01191692203,-4.168,0.16399999999999998,0.225,0.165,0.134,0.077,0.399,0.277,0.233,0.141,0.068,0.093,0.021,0.168,5.113,5.096,0.174,0.422,0.275,-0.08900000000000001,2.507552e-05,0.17271157167530224,-5.699481865284972,-22.625215889464588,-1.7271157167530224,45.9,89.2,0.02256809338521401,0.16848249027237355,0.2863813229571984,0.522568093385214,-0.0,0.4413716814159292,0.5586283185840708,-46.21761658031088,-203.1951640759931,-109.60276338514679,,,-119.56822107081172,-386.71848013816924,-38.15198618307426,0.2509,-0.2112,-0.523,-0.093,0.066,-0.087,-0.123,-0.076,0.0,-2.38948626,-0.00017271157167530224,0.00397236614853195,-0.024352331606217616,-0.0018998272884283246,-0.0,-1.2089810017271156,-0.00734123,-0.0027478579999999997,0.7986,-0.17271157167530224,-0.05411255411,0.0037996545768566492,0.0010362694300518132,-149.5,-387.0568,-150.0,-68.0,-95.0,-55.0,-0.0
Otis,0.004,-0.092,,0.11,0.0,138300,131300.0,-6.7,0.8883956880152187,0.00570703868103995,0.003170577045022195,0.0,0.0,0.0,0.005072923272035511,0.005072923272035511,0.639,0.597,0.14657944127740796,0.04036245484450365,0.13701991249844658,0.04142462470883269,0.00318650959298713,0.014870378100606606,0.03505160552285843,0.05098415348779408,0.027616416472555125,0.07435189050303304,0.08709792887498155,0.021243397286580867,0.07966273982467825,0.05098415348779408,0.019119057557922783,0.06479236172407164,0.007435189050303303,0.8010825439783491,0.16644113667117727,0.018944519621109608,0.013531799729364006,-0.0,0.8662016487000634,-0.031071655041217505,-0.04059539918809202,-0.009472259810554804,0.108,0.229,0.604,0.16399999999999998,-0.211,-0.14614343707713126,70048.0,19750.0,-0.321,0.8759999999999999,0.105,0.008,0.0,0.0,0.0,0.116,39916,-0.101,-0.4196,-0.0,,,,,,,,,609913251,-0.0371,1.36,0.09467455621301776,0.948002536461636,0.09397278029812056,0.01555411535968892,,,,0.68,0.0767,0.0,0.0,0.511,0.00039,-0.00120639535,4e-05,-0.0008100000000000001,0.0,0.0,0.0,0.0,0.0,0.02721088435,0.0,-0.454,1.0,0.551,0.094,0.055,0.097,0.202,0.453,0.257,0.068,0.034,0.034,0.034,0.121,,,,,,,,,,,,60.7,0.0,0.06688963210702341,0.31995540691192864,0.33444816053511706,0.2787068004459309,-0.0,0.514500537056928,0.485499462943072,,-666.7089410272672,-533.4812935954343,,-0.0,-887.8883956880153,-922.4476854787573,,,,,,,,-0.201,-0.16699999999999998,0.0,,-0.0012682308180088776,0.00570703868103995,-0.02599873176918199,-0.0,-0.0,-0.6341154090044389,-0.0072911769999999985,-0.002476631,0.8206,-0.0,-0.0,0.003170577045022195,0.0012682308180088776,,-1078.361,-151.0,-102.0,-64.0,-141.0,-0.0
