index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
Burlington,-0.3421410039,-0.7083368213,1.5877454640000002,0.42792574990000004,-0.3112402768,0.38737598939999995,1.5086053190000002,-0.1401760193,-1.290230698,0.6081570235,-0.11580884710000001,2.778415398,-0.18597369719999998,-0.5124263722,-0.131455517,-0.3433158706,0.006624109814000001,0.031737520899999996,0.4373837998,1.5659384490000001,-1.000836392,0.2615962344,-0.07635440511,-0.2009617313,-0.3134928968,-0.4484796614,-0.3114362812,-0.06099996629,0.313922842,-0.4945599317,-0.5054998048,0.148505265,-0.44369521219999997,-0.7126268740999999,-0.6210420132,-0.9729521735,1.03009328,0.1199273345,0.8163309309000001,-0.3918414363,-0.18721893190000002,0.07809375419,-0.3313758596,-0.1405242474,0.06372481455,-1.533556683,1.540215876,0.5028648675,-0.5760652501,-0.4931887314,0.46971197049999996,-0.18953918120000002,-0.4110114053,0.5431243812,0.4002044507,-0.16242101550000002,-0.2734244757,-0.2991801517,-0.218649918,-0.7195013023000001,0.2984325613,-0.6123173558,-0.5374006365999999,0.858418187,-0.2304077179,-0.04188975817,1.107739719,0.3258269626,0.02586128199,0.03138403523,-0.6699217646,0.7597041675,4.476411833,-1.088566685,-0.9516140358,1.151570381,0.2327832971,0.1560256248,-0.2292611395,0.03458998277,0.16155887630000001,0.17167589870000002,-1.0398367309999998,-0.09115054839,8.139363364,9.904560368,-0.3617483386,-0.1475501006,0.5213727577,0.6624058034,-0.569882145,8.318401742999999,3.963965869,0.42089542909999994,-0.2586895802,4.226759062,6.925664778,6.861077723999999,0.3206897955,-0.9431615436,0.03243740911,0.5424235136,-0.5889675532,0.9021391398999999,-0.4257930521,0.5942257763000001,-0.43283147899999996,-0.4541674832,0.4302621737,-0.45343490049999996,1.0309621709999999,-0.5574825349,-0.2951563697,0.4171113174,-1.144900293,-0.7314575642,-0.7782394635,-0.670161125,0.232523755,-0.47059195090000006,-0.3183393241,0.7978153245999999,-0.2847553825,-0.2931488101,0.35966016450000005,-0.2106262687,-0.9870751041,-0.6507877245,0.8566055322,1.456011027,0.02596127418,-0.02596127418
Cambridge,7.003005129,1.288914262,3.916150135,0.315228976,3.459204723,1.25021607,3.726929765,0.01357955187,-1.636654801,2.13660434,0.0031452441119999997,3.170144065,0.1205358217,0.2777561751,1.203902025,0.6864115516,0.4611476148,0.4352288693,0.7887193424,3.716066815,2.664440653,-0.3940238243,-0.6074055529,-0.8930966095,-0.7239801777,-0.8733022401999999,-0.8881920627,-1.349528,-0.6955552986,-0.49246944740000004,-1.439568666,-1.228465525,-1.113998071,-0.822647292,-0.8898731386,-1.829125027,1.9102591519999998,0.21769473530000003,1.2347465420000001,0.02750494955,-3.401289185,2.9431171160000003,-0.1733338249,-0.02894316067,-1.711810144,1.8574445030000002,-2.073525918,-0.3007115882,0.5674336076,-2.033399046,0.1129245747,-0.9507254337000001,-0.22613467280000002,-5.5611816439999995,-1.3552354309999999,4.272969606,5.251562925,6.818544891,0.1416605103,0.1763369848,0.8203790506,0.14260598160000001,1.87506191,1.004782116,0.44003976850000004,-0.7538408637,1.415226188,0.048072830549999994,0.2470904666,0.2709229614,0.461750038,-0.3659415451,0.1621397501,0.2091415186,0.679894178,-1.113600483,0.08487171677000001,-1.7151191140000002,5.770136593999999,-0.2798992547,-0.2054152705,-0.21777616789999998,1.233470553,0.5683947851,0.9074468339,1.169126713,-2.389721722,-0.1475501006,2.906558248,0.8550677498,-0.059127273370000004,2.875332401,1.563891198,2.847161442,3.087144873,1.556780199,1.196925845,1.933351305,6.264163665,-0.9431615436,0.8190740686,-0.9518281724,-0.26147826820000003,0.06884746068,-0.1282119182,1.236721804,-0.2289752574,-0.6974838708,-0.32638926809999996,-0.3363656471,-0.627327848,-0.28357944170000005,0.6013746419,0.1835098241,1.183084165,0.5354290224,0.2804470643,-1.086229086,4.989703863,-0.4115370789,0.3094291898,0.9122890236,-0.2755674248,0.9396643576,-0.08860302009,-0.37954118159999994,-1.72808092,-2.4971640330000002,2.047026529,3.2778695030000002,0.2777107735,-0.2777107735
Canton,0.41543012189999995,-0.2878629091,0.06977500133999999,-0.4173000541,-0.3112402768,0.4975465308,-0.0708416868,0.47484626539999997,-0.7540562745,0.6793780720999999,-0.1543143814,0.8141976739,-0.18597369719999998,-0.1454397088,-0.2372612178,-0.12999508710000002,0.6184826742,0.4703150735,1.303017582,1.176433691,-0.023524048849999996,0.3110014815,-0.5750964708,-0.0526032043,-1.242678734,-1.033512188,0.6486312965,-0.43441256710000004,-0.5912506064999999,-0.5797844515999999,-0.4328728394,-1.0636844840000002,-1.166565828,-0.2996441502,-0.8877316978,0.2477671062,-0.1983798281,-0.1541768566,-0.42201537100000003,-0.3918414363,0.22973631460000002,-0.020415118,-0.4297340837,-0.3390508709,0.5400878523,-0.47059383899999996,0.4991140732,-0.09981747428,-0.2932644573,0.38110033549999994,0.37544160409999994,1.4957016159999998,1.051195479,-0.5015722875999999,0.4733477791,1.571716671,-0.298089598,-0.4023355871,-0.8191672986,-0.5837682285,0.6870807286,-0.3989694561,0.43571147229999996,0.33150804359999997,-0.4818255253,0.4201210656,0.3561061254,-0.3685583675,0.413012355,0.5583696727,-0.8208113383,0.8306109841,-0.200609239,-0.8064562059,-0.4646910418,0.7034176081999999,1.1756822390000001,-0.027642072819999995,0.2102075475,,,,1.10513869,-0.18432886780000002,-0.5015598828,-0.5544566089,-0.1364179627,0.4086679993,-0.09104175527000001,0.00735518542,-0.7231086066,-0.1614275576,-0.19729035620000002,-0.20427740870000002,0.24318558780000002,1.54971204,0.2467790533,-0.2286491484,-0.06835801859,-0.9431615436,0.06003869541,-0.308150523,-0.07044285191,-0.03114754083,0.1693692157,-0.3457221159,0.9262099981,-0.8799711615000001,0.45828630119999997,-0.3363656471,-0.4470789329,0.48334921909999995,0.7834825037,0.8453807217,-1.7546105090000002,-0.8978164089,-0.6736018415,0.5780427573,0.23819997969999998,-0.44805729590000004,-0.243345897,-0.564491567,-0.33940502450000004,0.17138948489999997,0.8035712793,-0.8902466021,-1.016659843,-0.3688649536,0.9282953737999999,-0.5132799049,-0.6451538045,0.6451538045
Carlisle,-0.7044576293000001,-1.212905516,1.042723473,0.2588805891,-0.3112402768,2.480616275,,-0.34518344759999997,-0.7333422989,-0.492142051,-0.04082690557,1.572158296,-0.18597369719999998,-0.41513114840000004,-0.37312719270000005,-0.24752030719999998,-0.6227161278,-0.5120986443,1.517446522,2.39472178,2.019754828,-0.1666330137,-1.3732825469999999,-1.5666583269999999,-0.9681483911,-1.566479535,-1.249103743,-1.475210666,-2.29245102,-0.5797844515999999,-1.2925870240000001,-0.1648155105,-1.493245542,-1.221322084,-0.25587736780000003,1.363539548,-1.3210426020000001,-0.8576877375,-0.603775346,-0.3918414363,1.290220421,-0.5592183296000001,-0.34329021049999997,-0.23757910570000002,0.6700050444,-1.0320178759999998,1.419757816,-0.8632151073000001,-1.0433013420000001,0.9351507115000001,2.991435449,0.5127900939,0.7486699167,-0.6859305231999999,-0.5872304827,-0.24579301969999998,-0.4707454542,1.557617686,-1.059374251,2.565239084,3.5714093019999997,-1.104658663,1.139346382,-0.6052211001,-1.076085797,1.185089807,-0.46385779439999997,-0.3685583675,1.933962999,1.99560323,-0.519032191,0.9015178006,-0.2220097143,0.2232470425,1.059314693,-0.24509654320000002,1.5196313609999998,0.4890534978,0.8605351128000001,-0.08854114449999999,-0.07775407614,-0.1124489065,1.0409727579999999,-0.015372999430000003,-0.5015598828,-0.5544566089,0.8775687292000001,-1.8780064109999999,-1.4048067030000002,-0.08897578781,-0.9274105551999999,0.015330417030000001,-0.880128502,0.2422746183,1.0599628220000001,-0.9968602352,-0.8126634192000001,-0.8354136854,-0.4108407428,1.07219584,0.7086689234,-0.836885735,-0.9983291595,-0.6311175499,0.5345824254,0.03501627079,1.248982349,-0.19057473,-1.895740407,-1.214385048,0.2739167273,0.6294308687,1.7920798919999998,1.883609581,-0.61833238,-1.102565756,-1.28296211,-0.9822120956,-0.3594220793,0.10536707470000001,,,,-0.043012805099999996,-1.415984295,-0.9334988406,-2.114659524,-2.9825585460000004,2.591869622,-0.5132799049,-0.7928497554999999,0.7928497554999999
Carver,-0.440954629,-0.5821946476,-0.44325143159999997,-1.03713231,-0.3112402768,-0.5368866053,-0.270490887,-0.08892416225,0.2367770773,-0.05129841425,-0.1543143814,-0.5468977258,-0.18597369719999998,-0.3821100662,-0.674537836,-0.5287446845,-0.16819262289999998,-0.1436935001,-0.8714861965,-0.99975334,-0.9083482076,0.6287531083,0.9715067503,1.088651443,0.5182247419,-0.17032749870000002,-0.5189910288,-0.5703259024,1.304706238,-0.1518708653,0.7739621890999999,0.6393950454999999,-0.1269143631,0.4710472943,0.634059843,-0.4628571571,0.5157771642,0.44116459119999996,-0.603775346,-0.3918414363,1.040846125,-0.2083840641,0.1888241604,-0.03863012181,0.150336276,-1.361386645,1.712298818,-0.240443354,-0.4776997569,1.460810545,-0.4249918069,-0.37291545130000003,1.135230357,0.8708723556999999,-0.2580855049,-0.5959554372,-0.4707454542,-0.19602471629999998,0.1416605103,-0.8009411465999999,-0.6203991871,0.48724489649999997,-0.42404911619999996,-0.34176602840000003,-0.2532638822,0.1701807839,0.4586016154,-0.3685583675,-0.1677142545,-0.35187824659999994,-0.8208113383,0.7419774634,-0.349533297,-1.6104710709999999,-0.8251405309000001,-0.6820382347,-0.1673592318,0.23514851239999998,-0.4904245143,,,,-0.5792170096,-0.1220228831,-0.5015598828,-0.5544566089,-0.042530306,-1.136382278,-1.15303063,-0.5706306539,-0.3996305212,-0.6834224195999999,-0.7347718670000001,-0.3382430168,-0.5932730254999999,-0.3261926403,-0.6220978631,-0.5457796995,-0.41509646969999997,-0.39136569109999997,-0.7127973209,0.5194350261999999,-0.15231517320000001,0.9021391398999999,0.08821072461000001,-1.951962185,-0.8575319406,-0.08919290182,-0.3824375231,0.6879903206999999,0.41811585939999996,3.605844481,-0.7013969844,-0.6340954022999999,0.35166114439999996,-0.225982613,-0.1319482692,-0.04605918385,-0.4175227001,-0.29345777559999997,0.03196954935,-0.04123350638,-0.23600843559999998,-0.09661337761,-0.1321237176,0.40174390979999997,1.181448383,1.302928772,-1.27258231,-0.5132799049,-0.009514760993,0.009514760993
Charlemont,0.08605137152999999,1.835530347,,0.20253220219999998,-0.3112402768,-0.8742229531999999,-0.8631004177,1.704890835,0.3948166739,-0.485037586,-0.1543143814,-0.48485900649999997,-0.18597369719999998,-0.5140580147,1.5001490180000001,-0.4112227765,-1.356946405,-1.6173140769999999,-1.556310707,-1.0898874859999998,0.7892620459999999,-0.747046535,1.440540226,0.9775135769,-0.5365198655,1.244280717,0.7479950194,0.23533639039999998,-1.078377592,2.474567554,1.0071700959999998,1.848102098,0.30220631929999997,0.09227387589,0.40151529869999997,0.3578198235,-1.045160435,1.4439974919999998,-0.603775346,7.592562847000001,-0.47775770310000004,0.36341557490000004,0.06787951091,-0.1283198712,-0.6291668767,0.5699120438,-0.4301338167,-0.44133746799999996,1.723228152,0.2514516574,-1.151025393,-0.4886981614,-0.6126951134,0.7172404927,2.9602209439999996,-0.6960018421999999,-0.19942910870000002,-0.4023355871,0.6220744147,-0.5837682285,-1.236597015,0.6513586655,-0.5801747952,-0.4295843856,,,,,,,,,-0.19312815989999998,0.3643022821,-0.5152804436999999,-1.265585016,-0.42483353310000005,-0.8864998617000001,-0.3612210569,0.1909829448,0.1063549493,0.1801907009,-0.2446375102,-0.3089408372,-0.5015598828,-0.5544566089,0.5583506965999999,1.02668811,0.1634242743,-0.5513644593,1.098583769,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.5920043009,-0.8354136854,-0.5220680915,1.425060999,-0.160771595,-1.273666997,-1.325818445,-1.0644292229999999,1.995435265,-1.000116218,-0.0930711097,0.01218892635,-0.438485778,2.502563749,0.3460162933,0.17292571350000002,,,,,,,,,,,,-1.6688968380000002,-0.9677211103,1.198003285,0.7875261503000001,1.0551597529999999,-1.15377557,-0.5132799049,-0.3246121516,0.3246121516
Charlton,-0.6385818792,-0.561170952,,1.2168031670000001,-0.3112402768,-0.48618865710000003,-0.41943552840000004,1.8586464059999999,0.2801846741,-0.41728611,-0.11005503779999999,-0.5385398886,-0.18597369719999998,-0.3533046608,-0.3370460724,-0.3386291443,0.8107810801,0.3299702567,0.14580568619999998,-0.2476485224,-1.213966864,2.299771076,-0.6634963025,-0.6283384899000001,0.1347341463,-0.7231141006999999,-1.128961367,-0.3304421692,0.8414333166,-0.5797844515999999,-0.2941436983,1.527334719,0.06424495853,0.12271154849999999,-0.2650314198,-0.5205047451,0.6030280522,-0.2424612581,-0.22027523570000002,0.3985966233,0.5749927727,-0.7322391398,-0.004284129617,-0.2198625584,0.3885177948,-1.316472722,1.1358209609999999,0.9247425068,-0.6744307432,-0.3947608227,0.281488884,-0.06014579506,-0.20932769710000002,0.9630514735,0.2539177939,-0.6459786397,-0.6187361882,-0.4023355871,-1.059374251,-0.4751817695,-0.23975050309999998,-0.1363874257,-0.7170521028,-0.28322045690000003,,,,,,,,,0.3861290109,7.600436069,-0.43307266549999995,0.3101611859,0.5215516808,0.6167787067,-0.3382065381,-0.17613702039999998,-0.203220856,-0.1498175226,-1.0398367309999998,0.04917824597,-0.5015598828,-0.5544566089,-0.2490831506,-0.08574808947000001,-0.2862026378,-0.35870251280000004,-0.6720331194,-0.3116925338,0.015674016000000002,-0.3382430168,-0.6031137151,-0.2597568991,0.34996487270000004,0.3105558617,-0.41505515200000004,0.7453811295,1.923125521,-0.17021959820000002,-0.943747612,-0.03114754083,-1.3050100390000001,0.4157546575,-0.0930711097,1.066559939,-1.3913061119999999,-1.331454301,0.6344145574,-0.08271717343,,,,,,,,,-0.0136022386,-0.44918339700000004,-0.2351489562,0.42152549,0.03760700275,-0.6038923152000001,0.8712374715000001,0.5539537165,-0.5520575508,-0.5132799049,-0.6403741116,0.6403741116
Chatham,-0.2433273788,0.4479664372,,0.9350612322,-0.3112402768,0.616491717,1.022475362,0.37234255130000005,1.069876977,0.01536335159,-0.1543143814,-0.6117567933,-0.18597369719999998,-0.5140580147,-0.09515722859999999,-0.2396215065,-2.353401781,-2.319038161,0.08107047826000001,-0.4386841407,-0.8316061289,-0.46865560170000004,1.777618224,-0.2762902858,0.4269593248,0.4255139617,-0.08564850048,2.9846215989999996,0.124085181,4.29588169,0.7983561206,-1.04225043,0.06380871819,-1.276118156,-0.6772032978,0.7772443983,-0.7281016719,-0.8576877375,0.22584060050000002,-0.3918414363,-0.20421743609999998,-0.311965872,-0.16621906150000001,-0.09301643231000001,-1.387017164,-0.8897904536,0.9379255767,0.221613108,1.5387928519999998,-0.3552224277,-0.39072129920000004,-1.071934021,1.336914065,-0.05091882261,-0.9529471246,-0.5292578339,0.04722211453,-0.4023355871,1.222591795,0.7735625095,1.006980861,-0.2020329333,2.75407087,-0.4588571714,,,,,,,,,0.2404740734,-0.6936120143000001,0.9771069147,0.8094820298000001,-1.6828269219999998,-1.047504815,-1.085346441,-0.027648362510000003,0.2310454159,0.148973529,-1.0398367309999998,-0.21632383300000002,-0.5015598828,-0.5544566089,2.623879143,-0.9509762449,-0.2187626559,-0.49356587539999996,-0.8082344185,-0.1783996348,-0.3291254438,0.15296421289999998,-0.04219440969,-0.3654216064,-0.01288847179,-0.2900284939,-0.3853476989,-0.8318550841,-0.11936966550000001,-0.07826564825,-0.34335058939999996,1.702099152,-0.344634561,-0.4171105634,1.35091046,-0.5149965800999999,0.4302621737,0.07337674006,-1.095975027,-0.1192375858,,,,,,,,,-0.4206947703,0.47471663399999997,-0.5330509496,-2.29423685,-0.6935407158,-0.2197773405,-0.296342345,0.0715180648,0.1889186131,-0.2900830712,-0.06846779915,0.06846779915
Chelmsford,-0.473892504,-0.7924316037000001,-0.5115838209,0.14618381519999998,-0.3112402768,0.02079082525,0.34620330909999997,-0.4989390188,-0.3098585686,-0.44662253380000005,0.01320918404,1.134587166,0.06818565941,-0.2585054336,-0.4740289526,-0.165187693,0.1639591692,0.2948840525,0.1566994004,2.153726326,-0.05646008652000001,0.11890948230000001,-0.7222803778,-0.1670369521,-0.8743875242,-0.913272065,-0.18465603519999998,-0.5706932867,0.016096371380000002,-0.5238984035,-0.5384675776,0.2034166309,-0.3124088084,-1.026448346,-0.4586636394,-0.08121085627,0.1607986928,-0.29632733489999996,-0.038954294300000004,-0.3918414363,0.6743354221,0.007999807538,-0.4025512188,0.023600088909999997,0.06372481455,-0.7700199923000001,1.161633402,-0.6221421705,-0.785091923,-0.41170947609999997,0.723052551,0.38716723280000004,-0.4278183809,0.42021889079999997,-0.2946571691,-0.1957698172,-0.39675008729999994,-0.19602471629999998,-0.33875339409999994,-0.2308622366,0.5837210673,-0.743608371,-0.3556104624,-0.1075837425,-0.43611319670000004,0.6094697639,-0.7030139376000001,-0.3685583675,0.5512805954,0.7500008137,-0.7453665515000001,1.105374898,-0.006646480978,-0.4256070592,0.5976863997999999,1.362577938,0.7203566286,0.16423372349999998,-0.2996525567,-0.2372967534,-0.05773370133,-0.07378386723,0.45660445450000003,-0.1961164866,1.014817075,1.24747141,-0.1927505566,0.5940740326,-0.4375953107,-0.01191100923,-0.6039324697999999,1.174813057,2.1351765769999997,0.04876873989,-0.03235372012,0.9104157482999999,0.1117843334,1.6356104880000002,0.08207986279,-0.9431615436,0.6120644214000001,0.3585156138,0.1478833381,-0.6311175499,-0.6422156949,0.45144888130000005,-0.3648794051,-0.23112746120000002,-0.2983651407,-0.2778310203,-0.01448153677,0.300747157,0.867532286,0.8453807217,-0.2580490709,-0.5906923879,-0.7289982295999999,0.42201727200000005,0.7530408925,-0.4007173139,-0.5904557836,0.1724703289,-0.47436702259999997,0.18925634239999997,0.44234948979999994,-0.5966767633,-0.5766847017,-0.6334665906,0.7194746161,-0.5132799049,0.3283916199,-0.3283916199
Chelsea,6.179558253,2.550335998,-0.5986806367,-0.6990419887,-0.3112402768,-0.3916174844,-0.3040826572,0.1673351231,-3.773118352,0.942486973,-0.04461083581999999,0.011912027549999999,-0.18597369719999998,2.487299319,13.289495,7.5353208920000005,0.7758177336,0.7159185029,-1.570534188,-1.054546787,-1.72112621,-1.958462556,0.04584765674,-0.5835480986,3.05368138,2.8743800160000004,-0.2201426211,-0.510860357,-0.916988149,0.3244816555,0.5131434961,-0.230077091,1.435071355,1.4711577580000001,2.131196502,-4.697800596,3.894620135,6.120780187,5.401371285,0.7826100665000001,-3.808296698,1.081415627,-0.1922500197,0.0426182571,1.362896736,2.718294694,-3.157648457,-0.03954924008999999,2.153577184,-1.760047769,-1.203754681,-0.6167120872,0.2276536706,-2.72411324,2.813934288,4.1228999989999995,1.280478231,0.21659702530000002,1.342695271,-1.2624335979999999,-1.4932933080000002,3.1458879539999995,0.40576956119999996,7.50334055,-1.022754747,0.4276950135,2.542676578,0.4647040286,-2.214084212,-2.22028187,4.083099806,-1.535904018,-0.331040072,-0.38329048740000005,1.35652743,-0.1637020793,-3.171121105,0.512768887,-0.6471972891,,,,1.751381285,0.0009051407135,-0.41637553270000005,-0.4369395642,-2.35216666,3.560570565,3.692546248,7.578969681,4.163112999,0.1179907864,1.099088005,0.13807914529999998,-0.6031137151,-0.3707000546,-0.010571397949999999,-0.1143122205,6.034395729,-0.9431615436,-1.582237839,-0.009300185817,0.1478833381,2.002084156,0.6698465772,0.38006043380000004,-1.672956827,0.31633441079999997,-0.7467511803,1.009930768,1.283310652,0.1181450949,-2.046193502,-1.750191426,-0.47976187649999996,2.7428829230000003,2.367044349,0.8900937279000001,-0.4339139429,-0.5174414987,3.3182112439999996,1.456130676,0.4697946969,-1.2222254,0.3378998157,5.629626289,1.213808973,-1.227482194,-1.57147357,2.512075486,1.045812491,-1.045812491
Cheshire,-0.7044576293000001,-0.7083368213,,-0.47364844100000003,-0.3112402768,-0.8459490975,-1.14007407,2.473668691,0.9120863319,-0.6178601935,-0.1543143814,-0.7290996361,-0.18597369719999998,-0.5140580147,-0.7054949731999999,-0.3584685172,-0.3604910288,-0.8805037885,-1.8373774980000002,-0.5813875886,-0.8321125456,0.6385563313,0.1616605463,-0.10761174789999998,0.798900506,0.7962636478,2.0195878030000003,1.667682589,1.850765211,1.2530212459999999,-0.8338102815,-0.5274708119,0.5044066408,0.8942582405,0.04250526376,1.111352076,-1.041235727,-0.8576877375,-0.603775346,-0.3918414363,0.2250600029,0.1635592359,0.06929721345999999,-0.2783550214,-0.6075140114,-0.4331655698,0.6453845744,-0.340890411,-1.104779776,0.08910908072999998,-0.8623554837999999,1.698114439,-1.268167165,1.178136082,-1.86723873,-0.6960018421999999,-0.4707454542,-0.4023355871,-0.45885687020000004,-1.2624335979999999,-0.6502586448,-0.037919164289999994,-0.29144922440000004,-0.6052211001,-0.1694579464,0.2534942111,-0.2930319777,-0.3685583675,-1.080284641,-0.9267716693000001,1.291642693,-0.8977426692,-0.3519428833,0.6746238090000001,1.0403436670000001,-0.4037071507,0.6822153204000001,-0.7439927461,-0.7334399565,,,,0.07160886606000001,0.046932985260000004,-0.5015598828,-0.5544566089,0.7836810725,-0.8891742337999999,-0.06472810346,-0.4742996807,0.4516275983,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.4962240363,-0.8354136854,-0.49236063840000005,0.1888488319,1.5367075119999998,-1.15872456,-1.8170523719999998,-0.39779587969999997,0.2505277067,-0.4171105634,2.540071752,0.9449017455,-0.8308235626999999,-1.155850421,0.5262652084,-1.9269980009999998,-1.219703976,-1.737213565,1.709652079,1.188067567,1.5607191440000001,1.098127708,-0.6016980571,0.5565197082,,,,-1.025689968,1.569535556,-0.4071522425,0.6905056320999999,2.677895869,-1.3533596819999998,-0.5132799049,-0.4650850871,0.4650850871
Chester,-0.473892504,-0.20376812670000002,,-0.9244355364,-0.3112402768,-0.8634983871999999,-0.8580299618,-0.03767230519,0.2768588952,-0.4429231006,-0.1543143814,-0.7290996361,-0.18597369719999998,-0.3458106086,-0.6768320952,-0.4723176668,0.670927694,0.5054012777,-1.0738149879999999,-1.082528054,-1.684127991,-0.1170067487,0.1097050435,-1.800867248,0.7755141007999999,-0.46530520159999994,-1.439287936,0.46418456729999996,-0.17546259050000002,0.5441536528,0.517486082,3.954151796,2.88381906,-0.43431437,1.111837525,-1.0287174829999999,1.249817561,-0.8576877375,0.5981041662,-0.3918414363,0.5258040267,1.77053201,0.9550777658,0.5249305175,0.3885177948,1.625389234,-1.849818093,0.04080840548,0.06331045528,-0.3994843899,-0.3421920017,-0.1706865557,2.7823139739999996,0.7786932379000001,-0.1117988481,-0.6960018421999999,-0.07610349708,-0.4023355871,-0.218649918,-0.6923546876000001,-0.8038328848999999,0.6021245347999999,-0.8603455342,-0.6052211001,,,,,,,,,-0.34828610880000005,-0.3973960113,-0.7555801031,-0.9361372062000001,-2.9396387560000004,-0.24981860039999998,-0.1481784091,,,,-1.0398367309999998,-0.35440736659999994,-0.5015598828,-0.5544566089,-0.2303056193,0.223261966,-0.5784087844,-0.4742996807,0.09409918813,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.30176058570000003,-0.8354136854,-0.5271501732,1.425060999,0.5430612056,0.8182853634,-0.3160598157,-0.7311125514,-0.5610572039,2.62879653,-0.26295129429999997,-1.103011183,-1.223161347,-0.1900290802,-0.663377631,-1.5070132580000002,,,,,,,,,,,,0.56446035,-1.594419155,0.5749748703,1.538733174,0.8567421398,-1.333209865,-0.5132799049,1.1709269409999998,-1.1709269409999998
