,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_2000to2014_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,dentists_per1000,young_females_%,pa_provider_density_per10000,median_age,lt5years_%,snap_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,bachelors_degree_%,vacant_rentals_%,employed_male_%
Arlington,0.6789331221294859,0.4560524739727118,-0.5500003254232125,1.4962828751219683,-0.31124027680209804,0.7949094963991384,0.5138617652179229,0.806450161133229,-0.8476415013233359,-0.23899878272453445,0.04944313914951511,1.7982931431265374,-0.1859736971719617,-0.2013304545408111,0.16739437011961264,0.5617556907946482,2.760174819630413,1.5396918412264546,-0.6420073260626384,-0.9152795726524808,-0.7930619727515342,-0.11815165575177275,-1.0568223598286528,-0.9447505353092946,-0.9925025247194328,-0.959425190681886,-0.5797844516366639,-1.1817378962045646,-1.3000796595511444,-0.990254103936874,-1.0991925787916528,-0.7699595728959154,-0.35874700075384985,0.5234716410630899,-0.21383536901421785,0.3918414362995731,-0.8457340845003101,-0.5667539228813573,0.23623340423719344,0.30190633342859235,1.790073618590375,-1.485986860466712,1.2039161779607122,0.6157579386368882,0.360431462726896,0.7188538896375978,-1.9252275518584117,-0.33122883328300795,2.7055759278983977,-0.026773252435189028,3.0017937811962354,-0.3387533941427862,0.040603910966790516,-0.17478910461924668,-0.3607808293822409,-0.4842925192919217,0.41861524955024026,0.05166471196281856,-0.00048127447674118387,1.2128985216443546,0.4241733693750172,0.5154995825228589,-0.29860262171950924,-0.5589694744666561,-0.9516140358148212,1.6574940239858176,0.9026537683581468,-0.9464478768328204,0.8037893614196059,0.3026996007435029,-1.039836731496772,-0.3089408372331213,-0.1313358329915145,-0.3617483386113698,1.2738961547110677,0.55285698265951,0.230328581635846,0.3018148885199089,2.417977982475156,-0.15607561481872348,-0.4486982688262062,-2.8950740511909294,-0.9397907046510944,0.832874711744321,0.381504101292484,-0.6708398744526423,0.06884746067557794,-0.7504270163453157,-0.11965869881760115,0.6204256657782093,-1.0016293553029798,0.09397264398168136,-0.07295982676668146,0.057618029257120375,0.3555277755898582,0.4572750427445451,0.2765117496566313,-0.5787820210958942,-0.4525115056361166,-0.7507893276818731,0.2709749453931842,-0.48593557874014104,0.4823018734526034,0.3693828036817656,0.9039306425634543,0.4895233628998127,-0.9311171017007972,1.818212912773945,-0.5015419012256592,-0.7396080555279658
Ashburnham,0.02017562145927381,0.5401472564073968,-2.526763025527011,-1.0399847240292543,-0.31124027680209804,-0.693855252766667,-0.4016086943228737,-0.6286018366247627,-0.3821852305717692,-0.2190073777539802,-0.15431438144816306,-0.6898087522331522,-0.1859736971719617,-0.3496578118061975,-0.17388078938701168,-0.1353440169054033,-0.3954953512453349,0.00575250790483495,-1.8487578221390009,0.9740551033963676,-0.5818980231051876,0.1244501233971264,0.3774419152423824,-0.43055182207520937,1.4978451065684817,-1.4124712885563324,-0.0075822469946968075,-0.10284870400790387,0.575172160323458,-0.3852364832272309,-1.6475027272625242,-0.7164514754441411,-1.3656654833098547,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,0.3140291425737449,0.09684354199684556,-0.5639835298600254,1.4495081970927133,-0.6801921462938596,0.9247425068197308,-1.4839080583350701,-0.036142559347308284,1.811123557391948,0.4026283494074139,0.5226401327917871,0.9122077494157732,-0.629304238878901,0.02255699220917756,0.11344158992968018,-1.0593742507738086,-0.2037156218790984,1.0998808225204442,0.6052211000524534,0.06094947240980843,-0.015361932359731737,0.04156814528542586,0.0056813734912672855,-0.30120858777410736,0.6995585384488389,0.7821166744656245,-0.3317995265055002,1.1340579515450482,-0.6923433506688332,1.5978701961997868,0.3961669273719339,1.8904032085120672,0.014199425873708238,1.3448441991812148,0.06015066402506365,-0.06308478951462408,0.06158915923983117,-0.2115280879724009,-0.14755010057330611,1.0295615295605158,-0.3308156371964921,-0.33824301683782404,-0.524388198553137,-0.3658334365534704,-0.24569572055114716,0.4767425337039892,1.1933949041266505,-0.03656580663372702,-0.7219432976046377,0.6391172656468194,0.6021541353708094,-0.08763267268367628,-1.8567775882246005,2.7948920291515944,-0.7785893333394983,3.0925542837608733,-1.741196688619225,-1.3843732911884576,0.3190073631719362,-0.5709921654827905,-0.4939161876556426,2.25670400198436,0.1946415012633439,0.7358723113942601,-0.07893319974265421,-0.1855781153730341,0.4145962543969181,0.266893947401515,0.9932649300788772,-1.1821963382306653,-0.5893601540743375,-0.4405780036714741,0.5145213651945975,-1.6737278374185522
Ashby,-0.6056440041774275,-0.11158730746141106,0.3220785227289121,-0.7581772130124517,-0.31124027680209804,-0.5446862896871856,-0.1590154065784506,-0.5260981224991917,0.6183268644169752,-0.3402955350955533,-0.07556651616586113,-0.5164332579605189,-0.1859736971719617,-0.5140580147036712,-0.34900834148908805,-0.7370507044030294,0.04381746355974815,-0.7034267092594066,-0.20650981578766284,0.677551287351851,0.6095218255242376,-0.9255533173023268,0.29413609028613297,-0.0033207699994023047,-1.8973417615443584,0.16190419047551816,0.5998356307847547,2.2511333602642707,-0.062617688511448,1.1172796521187,1.568354690789182,0.11900341191482745,-1.5077200413958716,-0.2533392830075444,-0.6037753459883469,-2.86929921621344,0.543225340428849,0.9243705445572732,0.20107691895087207,-0.19610956967093146,-0.11876810882016985,0.3622389877862275,1.3026349141832578,0.3427196350829028,-0.8668147642009862,1.0350794298677812,0.7172404926593763,-1.5380937517847657,-0.562606635543355,-0.3227547203013889,-0.4023355870822046,-0.6990638224582975,-0.3665953104430245,1.7372157860902906,0.6052211000524534,0.21806418204905897,-3.3009329873566693,-2.7029638239046907,-0.9014117393172744,-1.0428706895297617,1.6109591227723148,0.2936531522424923,-0.33808371293780914,0.1973975850605376,-0.6417539486891282,-0.863201283784346,-0.08814358675283263,-0.22259045731824484,0.19395827927890735,0.12007522952794078,-0.6662993451008153,0.07050822271597497,-0.5557708159004748,0.2391326639445057,0.1614599549232971,0.6550079569954398,-0.8801285020173051,-0.33824301683782404,-0.681839231651641,-0.9968602351590706,-0.6580543974194439,0.4886420420359918,1.148410967870516,2.0059293793972435,-1.2276900220991522,1.0757696456799728,-1.93105256943154,-0.980376074350374,1.0582506850953637,0.1277731303264268,0.8435199173040027,-1.0830407099503374,-0.9509792277417044,-0.8436265460213659,-0.7766050093657229,2.0250205815390547,-0.5562095117264441,0.8312968106934536,-2.0889149799138043,2.3921014226706783,-2.846491188362924,1.319353683861442,0.7235187974980901,-0.6816596290789799,0.09992205492464992,-1.6345947109592742,0.5647692024908721,-0.8956772924000682,0.5145213651945975,0.6114328792534365
Ashfield,0.3495543717943798,-0.06953991624406859,0.6851412244471333,0.4254143332581189,-0.31124027680209804,-0.5797848692352989,-0.7897579547139506,1.57522801707501,0.9158447606633082,-0.5994079914642241,-0.15431438144816306,-0.5594456318181553,-0.1859736971719617,-0.3809586639536045,0.2364447162885782,-0.5030020166673906,-1.4576695232624268,1.1529349996496796,1.0468312617913431,0.9559484915568508,-1.1637869956216238,-0.04433109988688117,1.1766346030406798,-0.15949186469466614,-1.3656218516080694,-0.3093291377485085,1.513599879289516,1.4379062941658194,-0.36257187146430936,0.6421421857371717,1.0942066328878464,-0.6320415325331741,0.4077151352785309,2.320673606735617,0.3992196819876287,0.3918414362995731,0.4531341714214962,0.4377362580522257,0.2781258386794865,-0.9756127223484472,1.266077850281598,-0.8431256958569939,0.1883375885929718,-0.4808984198716586,0.8179283466906189,1.018435980381983,-0.030434574200308456,-0.0752271839038469,-0.5125834330416955,-0.22409423101265566,-0.4023355870822046,0.02155703417272517,1.2622015751962352,0.05833005990797915,0.4881299570906723,1.542346298176514,2.0951271126747613,2.793117478260233,1.4242165917958236,-0.4867852159672266,-0.5338319896023908,-0.6946673216290133,-0.07176225214644139,0.23437102057966305,-0.9516140358148212,1.9656280100973096,0.3037366746381239,-1.055514942551986,-0.11075631424752952,-1.035232277958652,-1.039836731496772,-0.037825606529846935,-0.5557708159004748,0.9526788544796068,-0.5183621671692298,-0.043023700966747166,-0.8801285020173051,-0.33824301683782404,1.7783331605124837,-0.9968602351590706,-0.477171085502814,0.5242992492947357,1.4277848877770352,-0.06416709293144285,-0.5840123727424974,1.1030604194320448,-1.0310975558833368,0.2775805370890637,-0.31002789217727245,1.0451261273745736,0.07301802324833961,0.12199677145625328,0.8050595742083411,0.16576737829053856,-1.3609316080524743,-2.7604062541654373,-0.7786616581582801,0.7238284683935121,-1.2406289267512718,-0.6310188068469796,0.7980358578027463,-0.7238035941125421,0.3633761316727941,2.270771018891476,1.457803225159077,-0.2730910368426991,-0.8006095442715375,0.24466926779472994,0.19002812578877806,0.8766480641991202
Ashland,-0.3750788789428533,0.8765263861461363,-0.5870397319181858,1.4962828751219683,-0.31124027680209804,0.060764207517768724,1.5563744991301411,0.8577020181960144,-0.7217061645768273,0.2527810119124991,-0.15431438144816306,0.943516541540132,-0.1859736971719617,-0.3625535193576968,-0.06460638254368486,1.1596207325166978,1.3147630510693855,-0.5248572220442894,0.021772256920615424,-0.9173774212496046,-0.6377167067497206,-0.2886605493623354,0.3347990796528347,-1.6223593376822427,-0.01848552448612887,-0.7791381299014671,-0.5797844516366639,-0.6369111687581018,-0.483021060303526,-0.9513939338907044,-0.4519410773596931,-0.21558696502176414,0.1522962072409097,-0.1415467149517389,-0.6037753459883469,0.3918414362995731,0.36143569466324055,-0.4535946761398906,0.20577230656557527,0.6266993137108909,-1.3015014144314094,0.7037589814851405,0.19881225794112065,1.2038052577845322,0.7925682089986165,0.3526980009500164,0.17440790987083804,0.3636327864604287,0.4545318153237212,-0.3474198426235722,-0.2991801516798277,0.02155703417272517,-0.7466479170921848,0.4561297351562722,-0.3900536151226862,-0.01462862544983739,0.063349615339626,0.06428542030955943,0.0056813734912672855,0.4930771089700038,0.3140193017454886,0.7744990432672597,-0.2865612848789966,0.07415279999678606,0.4965075958542345,0.5660791523141976,0.5073476568823362,0.28535591574145064,-0.042939913125030114,0.22180769146950374,-1.039836731496772,-0.16299889109885352,-0.3242608252228601,0.08891241330553687,0.6558760437178621,0.7401337689420481,-0.584344651729175,-0.2489326114390706,-0.4555033715725415,-0.19937387989559285,-0.5803688894818179,-0.01378164309300694,-0.9042770707646725,1.4539036534429266,0.3355271263384372,-1.3531092182544449,-0.264469211008942,-0.8451119225826929,-0.2386394446673957,0.8072938688806094,-0.6366547739081921,-0.5505822879334716,0.5123864405500004,-0.7715269799990869,0.4833492190525847,0.2384947856748987,0.17525550646701554,-0.34825470214627985,-0.2934654276693001,-0.7106092833825192,-0.02036025302323289,-0.4530079722660089,0.5001097138693237,0.40504030363496296,1.6543386576930057,0.4248950239385829,-0.4579905240823864,1.149334858683408,0.5145213651945975,-0.24238535118341115
Athol,-0.045700128607747324,-1.541198608851054,1.0831040115608648,0.3690528310547583,-0.31124027680209804,-1.130637576032077,-0.9416979612486156,-2.166157548508325,0.4931166156803678,-0.3421157240080558,-0.15431438144816306,-0.558502615328533,-0.1859736971719617,0.2964125712899704,0.07155091905413237,-1.4626694128067357,-0.42563737375018185,-0.25334962912848635,0.1722308061975893,-0.36293645265456,1.0303806422426816,-0.7964689413813195,1.0143200979137474,2.2042677240463195,-0.5780228447268762,0.5939807529046941,0.2362295976231993,-0.5943529120524483,0.3324904060232909,3.003761743958112,-0.15329989993702325,1.2574581418040995,-0.12856718822400942,-0.16560926299966092,-0.6037753459883469,0.3918414362995731,-0.4684867907895842,-0.9170776310768924,-0.4912953267768655,-0.13115097361447173,1.3184774271124755,-0.8230362844629402,1.00053730490806,-1.2550522492371332,-0.2552204617524053,0.053115910205632534,0.7684511136771629,1.9727860111294395,-0.5125834330416955,-0.0021081301130057785,-0.19602471627745072,0.3818674624882363,-1.2352869827839623,0.3598878782413625,0.4881299570906723,-0.4195112925550825,0.3079936149457377,-0.00639054643218945,-0.01896921838076659,-0.7479942921926699,-1.2832146788826777,-1.7164663585980124,0.1322118993873378,-0.061416463573340324,-0.8377878813604851,0.16796018170620225,-0.7942201030268802,-0.4582018808101468,-0.5861987294355739,-0.15659878029020027,0.03952590035902921,-0.14559812059822924,-0.5557708159004748,-0.5495236519100798,-0.33295613387126777,-1.762565102288233,0.42808121297133866,-0.33824301683782404,-0.681839231651641,0.16912975764295074,0.32638766606435216,0.3940244237016656,1.4277848877770352,1.1364888610191946,-1.4575748968693858,0.939315776919612,-0.23113754384048954,-0.6286892797544023,-0.298129817592293,-0.14403516509524658,0.6002035297074773,-0.7747753077300467,1.0684653945008482,-0.6994274139768081,0.2642267445450532,-0.30298635057247675,-0.27819636520820795,-0.3252019702513184,0.06027498711896441,-1.3936700364715529,-0.059153281041642414,-0.37567898285636586,-0.9397907451625738,-0.4668630922276918,-1.5080951203529591,-0.9409172061087406,1.4309971270712771,-1.5027310384535142,0.008471716873620503,-0.7161491554378109
Attleboro,0.1189892465598057,-0.3848953503741369,-0.8280560867463778,0.7072218442749213,-0.31124027680209804,-0.5476111713161951,-0.7559225751074916,-0.7823574078131188,-0.37112328745838746,0.14772048769004867,-0.07612897100006727,0.18058522007213068,-0.09737075249402738,-0.032130900058671384,-0.09455044983007636,-0.5274289196169021,-0.18449390288749734,-0.5809340627333793,-0.6688713779791463,0.7932082034250199,-0.20771412310744267,0.44089723625752186,-0.4949536008476145,-0.4704426936164553,0.3556894916621319,0.5054509858364402,-0.5797844516366639,-0.23564882156854075,-0.2916455989220984,1.0611896756696209,0.2539886994491561,0.4237030781232248,-1.1439645408915546,0.3740248988952266,-0.4255394407985129,0.3918414362995731,-0.6514550044448149,-0.16580456083917705,-0.20426479498830052,0.6266993137108909,0.060887583171410825,-0.1801751198532221,-0.08027176213247834,-0.5613217624724073,0.12776372673808878,-0.046744786709162385,0.3997346423490992,-0.14837051229789291,0.10436939781210476,-0.0761034970795557,0.31975246073443403,-0.3387533941427862,-1.180993753262654,0.10752034233115447,-0.03878018623734274,-0.20087465231825014,0.14844318042001275,-0.008914688101537626,0.0056813734912672855,-0.1522800196345865,0.03863413267166686,-1.0308795507451851,-0.1353600524491371,-0.11071437759884124,1.173140847332789,-0.17998468616320565,-0.10422813023480282,0.13401881761468784,-0.01362441374932615,0.2778693606905101,-0.05443135634179422,-0.07094320199877695,0.1387591561323695,-0.7748540278685332,1.459302188009029,-0.6218792222036831,0.12046600867168353,-0.12985207090739934,-0.524388198553137,0.2408887250522189,1.0435273851255118,-0.12959526064371285,-0.9397907046510944,-0.29877802646202745,-0.17021959815607687,0.2843372068698816,0.5688224682023574,0.020578648730468625,0.8083911188107952,-0.9254840144325568,-0.2716801925134044,-0.438485778035184,-0.3656329604250225,0.4181158593685149,0.3007471569629752,-0.05685856136912516,-0.16373278595038518,-0.3252019702513184,0.06027498711896441,-1.3936700364715529,-0.00937791107144004,-0.5424639871186354,-0.8147364896198506,-0.060843335430107365,0.4036586324770877,-0.01026912506703105,0.8134564285661691,-0.6226466589049746,-1.1657017525854618,-0.3791390477844034
Auburn,-0.5068303790768957,0.5821946476247393,-0.8862069140930425,0.14360682224131624,-0.31124027680209804,-0.6636314759335695,-0.9487203985254278,-0.3723425513108356,0.4750946563774754,-0.16060600875034947,-0.09326610933561227,-0.3614464918061229,-0.1859736971719617,-0.27865250038388034,-0.5275698153990498,-0.06880721365416333,-0.04056012909459451,0.37325008445271496,0.17428984884337526,0.061046943285617786,0.08694831349051055,-0.12727422834335458,-0.4836802850996468,-0.10845652097335044,0.2364619580997189,0.6569482943445537,-0.452777515193894,-0.2535538684167977,-0.05797148682315495,-0.35676978250850216,0.5645708687074222,-0.3288841673328566,0.19572848058408965,-0.7084003512780004,-0.6037753459883469,0.3918414362995731,0.591858068084399,0.7128292084463279,-0.22710726080518626,-0.3476796271360041,-0.3882516468075409,-0.7426786388867254,0.2860468009226952,-0.4192616323666229,0.9016629104154851,0.1363331576346274,0.9528093493411935,-0.8432321320413295,-0.562606635543355,-0.5200756988788554,-0.4023355870822046,-0.6990638224582975,-0.8009411466134935,0.2722008530522228,0.13685652820532893,-0.24946057237087954,0.2250273889923606,0.05923713697086309,-0.022050542364770827,-0.2515657317276004,0.3140193017454886,0.18032380979480966,-0.2751492860628168,-0.18466124863709166,0.2309132354607833,-0.9140888119167152,0.8731109743332144,0.3028369682471719,-0.26252666882659365,0.28195359949763904,0.11285839339381833,0.05872060398974554,1.1033841172890977,0.12646747596527907,-0.20935211167262652,0.4847563331022235,2.42588984748888,-0.33824301683782404,-0.563750956827763,-0.04679582966401808,0.3503677779880009,0.1101715686986868,-0.8285146518069724,0.336051558385436,-0.10125413572500667,0.5845357181426744,-0.4977908811881055,-0.3446345610422713,-0.2029452209124573,-0.17801120202295576,0.032465291982252065,1.8875168023542817,0.04410942669665482,-0.5912780649433897,-0.4844417100223472,0.019714528605252298,-0.022854534556140504,-1.8927877391086945,-0.375730640410757,-0.7909693719812281,-0.03790644988759935,-0.4443137528808144,-0.09207454769538488,-0.4024471719590398,-0.5075511001802243,-0.12229157926649616,-0.3385060325760157,0.06353355439279378,0.5145213651945975,-0.08011215125831389
Avon,-0.4738925040433851,-0.2377294811134385,0.08304491428654337,2.84895892800262,-0.31124027680209804,-0.4140415769247639,-0.2503536130060497,0.4989390187565165,-1.2776519574236394,2.1803328246002085,-0.15431438144816306,1.4310195940661103,-0.1859736971719617,0.5903448702488072,-0.29873313022167075,-0.6325893443437232,-0.2989248929923465,-1.3959613682542342,1.3725988800598292,-0.8016737039785712,-0.10606649744597764,3.0378393385013167,1.0546173021408536,-1.039767070213591,-0.5637446964971888,0.7998595800307059,-0.006509982922122776,-0.40480501671728697,-0.15751395307584876,0.3602005916730345,1.0331663316321131,1.7564517241193356,-1.2256195351332413,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,0.253470540985948,0.5711569954027254,0.03298037904443085,-0.6941254727704559,0.44265592865351977,-1.8877750883477857,-0.7566283867947725,-0.5763439703860205,0.6520269368436652,-0.4961179228257396,0.4099767665526565,0.9122077494157732,0.5379038194931538,-0.5200756988788554,-0.4023355870822046,-1.0593742507738086,-1.0452606794593826,0.8410971628159095,-0.09732575771823336,-0.24136291902877466,0.2399187628814283,0.06176127864021126,0.0056813734912672855,-1.1947799966112325,0.09371116648643124,1.2391745463675097,-0.236931164290715,-0.3941773832454695,1.2996143522820514,-0.07897274666203856,-2.0414264644631985,-0.4341090173200741,0.2300579377026077,0.07333713984849148,1.4924259186107869,-0.16692809734092992,0.2930991499174459,0.3330203205938613,-0.7037682004671915,-0.16219983769199894,-0.4998349802182807,-0.33824301683782404,-0.681839231651641,2.504689058168532,-0.5621809371844556,0.12269084308964792,-0.9397907046510944,0.5844631350648786,-0.790908760035708,-1.134783028237868,2.6020541654779272,-0.6016364494008659,-0.7740528009914706,-0.3139153497337925,-0.1297456330820982,1.6633237825577063,-1.2143850480342109,1.4996093497026983,0.5381298376794682,-0.051389054942382176,-0.2517816930717861,-0.5557292892009328,0.027368902022381642,0.57515213419684,-0.08037090063061632,-0.023489208638081124,-1.7653640878249826,-0.05667331214182859,0.09992205492464992,0.037124990171203916,0.9224433973980846,-0.9192476816013622,0.5145213651945975,0.30686546973895584
Ayer,0.1189892465598057,-1.2678905659383284,0.5065745919290487,-0.30728519538556776,-0.31124027680209804,-0.4189163796397796,-0.2790352436730599,0.4476871616937313,-0.4261875470938026,0.7891155296719629,-0.15431438144816306,0.43033046953269904,-0.1859736971719617,-0.5140580147036712,0.7277119792436623,-0.4064196912149825,1.7346889397983267,0.3379980496873002,0.5379002398062688,-0.8940959514755811,-0.2776179062758323,-0.15152955144000346,-0.6312511070882334,-0.6269222385500551,-0.20804201874790795,-0.25821738143363226,-0.5797844516366639,-0.8092190949430782,0.8469975705832309,0.4678980962474314,-0.5319142540978151,-0.9445604233008283,-0.6864387260291918,0.041229790789881766,-0.6037753459883469,0.3918414362995731,-0.9678284732554872,-0.5935329486920871,0.2819200350604907,-0.21776243502308468,0.19562935216509647,1.4068883802770191,1.6989711821419893,-0.25785205412854983,-0.9134774175542706,1.2348008236973709,0.5226401327917871,0.21734612967233666,-0.3291650238689441,-0.17476398636828894,-0.09286928087507376,1.5829022235399404,-0.9366742204167652,0.7534101376267699,0.16612931394577424,2.1800023686400203,0.9382458491075222,0.17704247887174934,2.107064430664397,1.7714192398279838,0.11515244014297366,-0.8268019472175535,1.1458907449292686,-2.822099649001372,-0.8061695051231694,1.5754964475163598,-0.09905253950286383,0.03705739188708011,0.6043680381269932,-0.4381045810466019,-0.5219259994385744,-0.1383010232915159,1.4120641048592504,-0.1927505566425298,-0.20935211167262652,0.1442530853157908,-0.4474389838815263,0.4208954290515802,-0.425981302866572,2.2633222190049045,2.876733487033115,0.1982196668080533,-0.8450876809539692,1.5091062260383583,0.013688301660110294,0.5026633968864587,-1.7643942335892804,-1.0209553198806784,0.03501627078713112,0.31464133342882683,-1.2854984741655924,1.6633237825577063,-0.8924446010100361,-1.3843732911884576,0.9398543742766096,1.785697370316242,-0.8031249673227421,1.2762223468405474,0.15795888075816514,5.145432724771403,2.2530819572464944,3.3625736017134047,-0.30805574793589946,-0.16199175199693755,0.9217975000665404,0.903144732251684,-0.4507897950938437,-0.19401753699028051,0.5145213651945975,0.7995605454692126
